"",name,website_url,original_language,website_text_in_en,Industrie_Label
1785,DeinePflege,https://deinepflege.de/,de,deinpfleg de home free cooki consent manag tool menu menu servic us new articl understand dementia act empathet evalu dementia support dementia care home free care box put togeth individu care box...,0_medic_medicin_health_healthcar
1786,autoaid,https://www.autoaid.de/,de,autoaid connect car fleet manag e mobil vehicl diagnost product solut platform platform inform product product inform product charg manag product inform platform platform industri solut solut indu...,-1_industri_develop_employe_design
1787,Angiolutions,http://angiolutions.com/,en,angiolut revolution aortic aneurysm therapi turn scienc medicin scroll angiolut stop aortic aneurysm abdomin aortic aneurysm aaa local balloon aorta biggest blood vessel human bodi aaa frequent di...,0_medic_medicin_health_healthcar
1788,rankingCoach,https://www.rankingcoach.com,nl,rankingcoach onlin market app smes cancel cancel rankingcoach offer follow function rankingcoach tailor need everi compani onlin success complet onlin market app smes easili increas onlin visibl t...,-1_industri_develop_employe_design
1789,dresslife,http://dresslife.com,en,dresslif workper session custom look return w requir inputsolv sever issu uniqu fashion segment e g reflect avail relev size resort address volatil trend plug play integr dont requir fashion brand...,2_fashion_shop_custom_brand
1790,dunatura,http://dunatura.com/,en,optim suppli everi day person vitamin micronutri dunatura fragen wir sind da menu categori categori cancel nutrit supplement free ship order valu optim suppli everi day super practic comfort right...,-1_industri_develop_employe_design
1791,Wundr,https://www.wundrstore.com/,de,wunderwatch hand watch swiss movement offer sale sale sale sale sale sale latest news follow us instagram instagram return invalid data us creat singl hand watch companion journey life watch remin...,-1_industri_develop_employe_design
1792,LemonSwan,https://www.lemonswan.de/,de,lemonswan women want regist free look regist free click registr button declar consent process inform gender look partner search revok consent time affect legal process took place revoc appli free ...,-1_industri_develop_employe_design
1793,match.care,https://www.match.care/,en,match care top pagemehrus tab navig menu item revolution nurs recruit digit b b platform connect intern agenc european healthcar provid visionmatch care aim becom marketplac healthcar profession n...,0_medic_medicin_health_healthcar
1794,AM Quality,http://www.am-quality.com,de,home qualiti com menu qualiti excel e commerc qualiti gmbh live excel e commerc fast grow german e commerc compani field home live bring innov tradit market attach great import first class employe...,-1_industri_develop_employe_design
1795,HelpCity,http://helpcity.de/,de,helpciti strong helpciti strong x new discov helpciti expert offer get ahead menu need someon talk find right exchang helpciti social network difficult life situat user rate k messag helpciti offe...,-1_industri_develop_employe_design
1796,Kauz,https://kauz.net/,de,home kauz chatbot chatgpt exampl use exampl industri chatbot understand employe love eas custom love reliabl support work generat content enter url websit web scrape interfac system break content ...,-1_industri_develop_employe_design
1797,Skillary,https://www.skillary.io/,en,career gateway individu corpor engag plan build industri skillari custom footer creat industri specif skillari talent profil free charg give amaz employ chanc find look new job proactiv without pr...,1_recruit_hire_employe_career
1798,Einmachmomente,http://einmachmomente.de/,de,einmachmoment menu unforgett moment know sometim imagin could put good time jam jar your unhappi open lid sniff bit die wilden h hner cornelia funk unforgett moment event home flexibl special simp...,-1_industri_develop_employe_design
1799,Realcube,http://realcube.com/,en,realcub realcub realcub realcub unravel complet potenti dataoptimis data driven decis make new scorecard featurewith scorecard data market make even data driven decis cloud base platform solut rea...,-1_industri_develop_employe_design
1800,GraphCMS,https://graphcms.com/,en,next generat graphql content platform hygraphbuild scalabl content experiencesth feder content manag platform era compos architectur instant graphql content api distribut content anywher everywher...,-1_industri_develop_employe_design
1801,Studi-Kompass,https://studi-kompass.com/,de,studi kompass edit correct servic student studi kompass companion way success degre enjoy studi onlin scientif work request without oblig search calcul price select type work proofread academ leve...,-1_industri_develop_employe_design
1802,Osteomaps,https://www.osteomaps.com,de,inform osteomap osteomap top page teach aid practic pictur softwar seminar osteopath physiotherapist moreus tab navig menu item product servic order onlin shop everyth revolv around topic osteopat...,0_medic_medicin_health_healthcar
1803,Flowmium,https://flowmium.com,de,certif generat flowmium certif generat certif generat flow creat legal compliant job refer faster easier ever uniqu algorithm individu workflow state art technolog flowmium certif generat set new ...,1_recruit_hire_employe_career
1804,Movinx,http://movinx.com/,en,movinx make mobil insur invis time get movinx make mobil insur invis time get movinx make mobil insur invis join team join team busi thrive movinx digit insur technolog compani special custom expe...,5_marketplac_retail_salesforc_market
1805,qbilon,https://www.qbilon.io,de,start qbilon discov qbiloncloud free intellig made easyqbilon solut get complet transpar landscap regardless whether oper site cloud hybrid qbilon gmbh part paessler ag qbilon gmbh part paessler a...,10_cloudplan_cloud_kubernet_servic
1806,HelloFresh,http://www.hellofresh.de,de,hellofresh discount suppli recip ingredientshow worksrecipesal day enjoymental day enjoymentin addit week chang recip breakfast lunch snack season highlight new select brunch lunch snack season hi...,13_meal_dish_lunch_foodji
1807,Amberscript,http://www.amberscript.com,en,amberscript audio video transcript speech text product busi resourc languag effici meet accuraci stop hub transcript subtitl need cut edg ai pair top tier languag profession collabor deliv high ac...,-1_industri_develop_employe_design
1808,Stilnest,https://de.stilnest.com/,de,stilnest modern jewelri maker stilnest rose gold last chanc say goodby rose gold vermeil design take last chanc buy piec jeweleri jewelri fine jewelri collect gift creat currenc eur currenc chf eu...,2_fashion_shop_custom_brand
1809,SkillYoga,https://skill-yoga.com/,en,skill yoga yoga workout person train plan get skill,0_medic_medicin_health_healthcar
1810,Brandschutz Zentrale,http://brandschutz-zentrale.de/,de,fire protect occup safeti brandschutz zentral menu shopselect fire extinguishersorgan fire protect assistantseffici train defibrillatorsrescu live first aidensur occup safetyfor compani fire prote...,-1_industri_develop_employe_design
1811,Crypto Advance,http://specter.solutions/,en,specter solut key bitcoin menu menu free open sourceproduct suit bitcoin develop enterpris desktop secur bitcoin verifi transact protect privaci get specter hardwar trust minimis sign devic run sp...,27_crypto_cryptocurr_cryptotec_bitcoin
1812,Mompreneurs,https://mompreneurs.de/,de,mother entrepreneur mompreneur menu alreadi mother entrepreneur mother busi dream right show mother set expand busi goal show mom take respons live accomplish anyth imagin kerstin mader point righ...,-1_industri_develop_employe_design
1813,confirado,http://www.confirado.de,de,onlin configur configur wide rang product login usernam password login support lorem ipsum dolor sit amet h day offer support custom mon fri pm gmt get touch cybersteel inc citi road suit san fran...,-1_industri_develop_employe_design
1814,Infinite Devices,http://infinimesh.io/,en,github infinimesh infinimesh home infinimesh first portabl cloud nativ iot platform toggl navig product explor solut solut case studi open sourc repositori suggest jump result sign anoth tab windo...,-1_industri_develop_employe_design
1815,Femtasy,https://www.femtasy.com/,en,sexi audio everi mood test free femtasylanguagedeutschenglishfran aissexi audio everi moodat femtasi youll discov kinki stori real sex sound sensual audio soul listen luststoriessexi stori electri...,-1_industri_develop_employe_design
1816,Sviper,http://sviper.com/,en,game sviper menu super spell hero super spell hero strateg real time pvp game featur wizard duel element power tactic cast epic spell fight player becom legendari hero secret project current look ...,4_train_perform_platz_play
1817,bio.logis,https://www.biologis.com/,en,front page primari navig toggl navig solut news mission support drive adopt human genet diagnost clinic practic focus process step face unmet need genet diagnost offer innov solut support genet la...,0_medic_medicin_health_healthcar
1818,Easy-Tutor,http://easy-tutor.eu/,de,onlin tutor lead tutor provid onlin tutor top grade laptop select subject tutor go known perfect match find favorit tutor certifi tutor wait match system find exact right person perfect match find...,11_tutor_classroom_learner_student
1819,Happy Coffee,https://www.happycoffee.org/,de,happi coffe deliv fresh roast home product shop cart product shop cart home free ship fresh roast deliv home alway fresh roast transpar sourc happi coffe stand high qualiti coffe bean fair direct ...,-1_industri_develop_employe_design
1820,Kloster Kitchen,http://klosterkitchen.com/,de,kloster kitchen origin ginger shot piec ginger ginger shot us help follow us shop cart shop cart empti menu ingwer shot us help bring best natur power ginger shot brand ambassador roland trettl br...,-1_industri_develop_employe_design
1821,featureplanner.io,https://featureplanner.io,en,metastori empow product owner ai request earli access ai base assist ui base document ai base assist let ai assist requir gather product owner gather requir product difficult time consum task comb...,-1_industri_develop_employe_design
1822,kribbelbunt.de Media,https://www.kribbelbunt.de/,de,home hide kribbelbunt choos region regionto homepageth overviewerfurt weimarjena gerahallekasselleipzigdresdenmunichberlinhamburghannov search layout id handicraft children handicraft children han...,2_fashion_shop_custom_brand
1823,DieZulasser24,https://diezulasser24.de/,de,diezulass gmbh vehicl registr shortest possibl time let go us diezulass young agil team peopl made task redefin servic reason constant strive question adapt system special servic field vehicl regi...,-1_industri_develop_employe_design
1824,THE POUTINE KITCHEN,http://thepoutinekitchen.de/,de,poutin kitchen poutin newslett get discount sign newslett get discount first order subscrib regular receiv exclus offer updat poutin canadian food subscrib shop cart buy addit get free ship shop c...,13_meal_dish_lunch_foodji
1825,Xavin,http://xavin.eu,de,xavin home social sustain invest discov best social project becom social impact investor care health woga pfullendorf month interest repay interest repay annual import note project mediat accord v...,11_tutor_classroom_learner_student
1826,Green City Solutions,https://greencitysolutions.de/,en,homepag green citi solut,-1_industri_develop_employe_design
1827,Pflegix,https://www.pflegix.de/,de,care servic care advic pflegix look help offer help becom cooper partner plus qualiti life care servic everyday household help joie de vivr accompani societi care advic advic guidanc care servic c...,0_medic_medicin_health_healthcar
1828,MoveAgain,https://www.moveagain.de,de,moveagain modern move compani call free charg de move profession best price find relax safe move moveagain move stress free moveagain book onlin conveni relax receiv offer minut without time consu...,30_tabl_servic_staff_bookingtim
1829,happycolorz,https://www.happycolorz.de,de,color pictur children adult print free guid servic color pictur color flower mythic creatur color pictur fall love take deep breath color relax hard activ relax time creativ paint bright color col...,2_fashion_shop_custom_brand
1830,airfocus,https://airfocus.com,en,strateg product manag platform airfocus platform built new way product managementproduct manag made easi flexibl platform help manag strategi understand user need priorit align team around clear r...,-1_industri_develop_employe_design
1831,Formhand,http://formhand.de/,de,formhand flexibl handl effici product logist video slider copyvideo slider copi univers grip padsunivers grip pad make product logist flexibl use x news formhand take part tisax certificationformh...,-1_industri_develop_employe_design
1832,Noor Medical,http://www.noor-med.com,en,noor medic safe surgeri anywher,0_medic_medicin_health_healthcar
1833,vreed,https://vreed.de/,de,vreed real estat digit real estat digit oo vreed insight first comprehens digit platform properti renov make easier peopl deal real estat digit servic vreed friend regist free charg vreed insight ...,-1_industri_develop_employe_design
1834,aifora,https://www.aifora.com/,de,aifora retail autom platform menu increas profit ai support merchandis becom part lead platform retail autom control merchandis process data tech retail revolut engin retail expert world class dat...,5_marketplac_retail_salesforc_market
1835,Trusted Returns,https://trustedreturns.com/,en,home trust return gmbh menu platform transform often negat experi return posit consum experi time provid retail sale save challeng return caus problem consum retail alik fulli resolv consum annoy ...,-1_industri_develop_employe_design
1836,German Autolabs,http://germanautolabs.com,en,logist voic assist mobil worker logist voic assist mobil worker german autolab boost last mile logist voic assist deliveri staff mobil worker support exist workflow effici qualiti work road safeti...,-1_industri_develop_employe_design
1837,Agranimo,https://www.agranimo.com,en,home agranimo home climat intellig fresh produc agranimo focus follow servic irrigationfrostyield estimationsoil climat sensorsdata engin et satellit viewer determin plant water need quick field w...,16_planter_farm_plant_growment
1838,eFarm,http://www.e-farm.com,en,use farm equip e farm deliveri doortrad old machineseurop wide warrantyindividu purchas support contact usmoreen moreservicesen welcom e farmyour safe easi way buy use farm equip onlin best price ...,16_planter_farm_plant_growment
1839,Push Founders,http://push-founders.com/,de,push founder toggl navig digit legal us push founder innov catalyst law firm legal depart attorney special digit legal process servic pioneer innov legal servic find us ideal spar partner set lega...,-1_industri_develop_employe_design
1840,Temedica,http://www.temedica.com,en,temedica personalis health need real insight believ everi patient deserv personalis healthcar provid truli personalis solut requir depth understand patient temedica work patient life scienc compan...,0_medic_medicin_health_healthcar
1841,Virtual Data Labs,https://www.virtualdatalabs.com,en,virtual data platform virtual data lab top pagemoreus tab navig menu item virtual data platform empow drive busi virtual data platform empow get data user applic without data persist full flexibl ...,9_data_gdpr_industri_research
1842,Vegshelf,https://www.vegshelf.com,en,vegshelf onlin wholesal europ specialti food drink min order free ship per brand discov product germani franc netherland belgium min order free ship per brand discov product germani franc netherla...,13_meal_dish_lunch_foodji
1843,MASA Institute,https://www.masa-institute.de/,de,masa institut partner materi analysi research masa institut partner materi analysi researchcompet innov passionar busi custom scientist specif requir question product materi offer divers rang opti...,-1_industri_develop_employe_design
1844,Lyght Living Furniture Leasing,https://www.furniture-leasing.net/,de,rent stylish furnitur easili long would like rent long would like rent deliv austria belgium czech republ denmark germani luxembourg netherland switzerland deliv austria belgium czech republ denma...,6_hotel_holiday_rental_rent
1845,Exactag,http://exactag.com/,en,market perform platform exactag attribut maxim market effectivenessbett insight better market decis better result help transform work offer cloud base market perform platform empow deliv effect ca...,9_data_gdpr_industri_research
1846,Fax.de,https://www.fax.de,de,fax de profession softwar send fax sms letter onlin toggl navig languag fax lot fax quick easili softwar fax de dont fax machin road fax de solut send fax without fax machin send letter without ma...,-1_industri_develop_employe_design
1847,Dr. Enzo Backmischungen für Hunde,https://www.drenzo.de,de,bake mix treat premium qualiti organ gluten free dr enzo articl place basket check continu shop bake mix dog treat certifi organ natur gluten free high accept region cultiv co neutral dog heart de...,-1_industri_develop_employe_design
1848,Roamlike,https://roamlike.com/,de,set holiday apart design advic equip look eprivaci gpdr cooki consent easiest way set holiday apart roamlik partner furnish holiday apart friend price design guest love low price thank exclus disc...,6_hotel_holiday_rental_rent
1849,whitewall,https://www.whitewall.com/de,de,best photo lab whitewal tipa winner skip main content press enter de accountcustom accountnew whitewallupload photo acryl glass alu dibond frame canva print fine art print illustr book gift magazi...,2_fashion_shop_custom_brand
1850,LipstickSmoothie,https://www.lipsticksmoothie.com/,en,lipsticksmoothi makeup guid week makeup plan load menu check lipsticksmoothi menu menu makeup guid week makeup plan readi unleash beauti potentialtir old makeup look want learn use makeup bring na...,2_fashion_shop_custom_brand
1851,Exporo,https://exporo.de/,de,exporo digit real estat invest servic hotlin mon fri pm dropdownservic hotlin mon fri pm wish exporothank trustdiscov project nowthank trustdiscov project noww open door world real estat investmen...,8_invest_etf_portfolio_investor
1852,Digital Health Systems,https://www.digital-health-systems.com,de,dihesi digit health system print drug germani top pagetechn product design f pharmaceut printermoreus tab navig menu item person medicin flexdos printer dihesi digit health system gmbh innov digit...,25_digit_medicin_healthcar_pagetechn
1853,charly,https://www.charly.education,de,help studi char educ learn toolsexam preparationnewabout usdeudeulearn easili plus everi learn phase exam relev exercis verifi tutor effect learn tool char question goe unansw thank submiss receiv...,11_tutor_classroom_learner_student
1854,Regiovergleich,https://regiovergleich.de/,de,regiovergleich person expert hotlin comparison portal heart compar provid regiovergleich save money new contract regiovergleich donat per contract aid project make regiovergleich special young inn...,-1_industri_develop_employe_design
1855,GOLFCLIX,https://www.golfclix.de/,en,connect world golf golfclix,4_train_perform_platz_play
1856,Cluevity,https://www.cluetivity.com/,en,cluetiv real world game platform select page digit escap game escap room team event leisur compani gamif educ expand busi outdoor indoor mobil escap game countri locat player brand new interact ga...,4_train_perform_platz_play
1857,CI HUB,https://www.ci-hub.com,en,ci hub workflow connect solut solut help design project manag ceo storytel data analyst board member webdesign sale manag consult photograph engin general manag content creator account illustr acc...,-1_industri_develop_employe_design
1858,DealBee,https://dealbee.de/,de,dealbe bargain deal mani offer dealbe bargain blog find everyth deal offer bargain copyright dealbe button mark affili link follow us subscrib newslett never miss hot deal subscrib newslett sign now,21_ship_shop_promot_fee
1859,Acapela,http://acape.la/,en,acapela work notif inbox work notif inboxal work notif inboxal work notif inboxtak control notif captur filter action place fewer distract time deep work take control notif captur filter action pl...,-1_industri_develop_employe_design
1860,wefox,https://www.wefox.de/,de,wefox insur simpl germani de germani de adviceinsurancehelpabout wefoxinsur simpl wefox insur cover tailor way around wefox expert advis sometim thing turn differ expect safeti deserv updat insur ...,-1_industri_develop_employe_design
1861,Hive Logistics,https://www.hive-logistics.com/,en,hive fulfil provid oper productsproductssolutionssolutionsindustrycompani sizeresourcesresourcesscal brand streamlin e commerc oper hive integr shop marketplac book freight pick pack order acceler...,-1_industri_develop_employe_design
1862,Votingtech,https://www.votingtech.de/,de,votingtech market lead expert electron vote system vote system germani vote elect presenc hybrid onlin experi general meet parti confer trade union confer deleg meet elect vote event onlin presenc...,-1_industri_develop_employe_design
1863,Gemma Analytics,https://gemmaanalytics.com/,de,home gemma analyt free cooki consent manag tool make data understand offer solut analyt busi intellig need data engin power visual partner build bi infrastructur make data understand develop predi...,9_data_gdpr_industri_research
1864,Mind-Objects,https://mind-objects.com/,en,mind object best support visual think digit workshop captur structur share thought effortless space restrict refin idea thought concept endless space tri day free requir interest use mind object a...,-1_industri_develop_employe_design
1865,KREATIZE,https://kreatize.com/de/,de,get readi cloud manufactur kreatiz draw part easi cheap get access global manufactur capac orchestr product qualiti logist deliveri factori cloud manufactur use case schuler autom procur mechan co...,-1_industri_develop_employe_design
1866,Aitme,http://aitme.com/,en,robot kitchen canteen compani aitm deutsch english aitm robot kitchen welcom aitm univers aitm offer simpl innov cost effect way cater employe system consist robot kitchen order app oper system un...,13_meal_dish_lunch_foodji
1867,Companyon,https://www.companyon.de/,de,companyon control softwar home search search toggl menu search search toggl menu control analysi plan liquid easi control technic articl download team make career us contact companyon number cost ...,3_manufactur_industri_design_custom
1868,Vamos.ai,https://lp.ddg.ag/vamos/,en,seit nicht gefunden ddg landingpag ru ua en ru ua en found hmm could find look look like noth found locat mayb tri search sylvan ave th floor mountain view ca info cryptoland com supportcent crypt...,21_ship_shop_promot_fee
1869,Flexcavo,http://flexcavo.de/,de,flexcavo english search never stop build new era flexcavo flexcavo join trackunit strateg merger allow us continu ambit lead softwar partner construct compani want push boundari get best work bene...,-1_industri_develop_employe_design
1870,enOware,http://www.enoware.de/,de,enowar gmbh enowar gmbh karlsruh geosniff geothermi monitor situ measur geotherm probe absolut depth indusniff pipe system monitor situ measur differ paramet media carri pipe system enosniff envir...,-1_industri_develop_employe_design
1871,Fundsters,https://www.fundsters.de/,en,fundster june search menu bitcoin motion review scam trade bitcoin crypto open account introduct bitcoin cryptocurr gain signific popular bitsoft experi test open crypto broker account introduct b...,27_crypto_cryptocurr_cryptotec_bitcoin
1872,tokenstreet,https://tokenstreet.tech,de,tokenstreet resourcesbusinessesgermanlanguageresourcesbusinessesbusinessesworth knowingmonday friday p access first class altern invest tokenstreet offer privat investor access privat equiti ventu...,8_invest_etf_portfolio_investor
1873,Future of Voice,https://www.futureofvoice.com/,de,agenc convers ai futur voic power agenc voicebot chatbotsconvers ai consult creation develop channel passion abouta agenc convers ai use artifici intellig develop voicebot chatbot varieti differ c...,-1_industri_develop_employe_design
1874,kryptokrauts,https://www.kryptokrauts.de,en,kryptokraut hello kryptokraut blockchain expert softwar develop creativ artist video abspielen around crypto communiti sinc winner sever hackathon develop tool terniti blockchain focus build soon ...,27_crypto_cryptocurr_cryptotec_bitcoin
1875,Scootervergleich,http://www.scootervergleich.net,de,best e scooter comparison scootervergleich netshow navigationscootervergleichw enthusiast e scooter fan find right scooter everyday use test compar latest model websit newsth latest e scooters sco...,19_bicycl_bike_biketre_buycycl
1876,envisia digital solutions,https://www.envisia.de/,de,welcom envisia save time progress envisia finder complet system digit control document digit archiv user friend solut notic faster effici busi process solut use question contact us find suitabl en...,-1_industri_develop_employe_design
1877,ConversionBuddy,https://www.conversionbuddy.com/,de,conversionbuddi tool convers optim home increas googl shop sale respons googl shop campaign look innov way generat sale regardless well campaign alreadi optim land page technolog take sale growth ...,5_marketplac_retail_salesforc_market
1878,finteo,http://finteo.de/,fr,close finteo de die crowdinvest boutiqu,7_advertis_gmbh_brand_openem
1879,Noscendo,https://noscendo.com:443/,en,noscendo gmbh disqver st centuri st centuri disqver noscendo platform digit pathogen diagnost detect microb pathogen singl patient sampl approx hour open new opportun patient doctor clinic disqver...,0_medic_medicin_health_healthcar
1880,Living Brain,https://www.livingbrain.de/,de,start live brain search search button search search button choos page everyday rehabilit virtual realitybuild futur rehabilit medic product develop accord applic medic product law bear ce mark bas...,0_medic_medicin_health_healthcar
1881,PepPerPrint,http://www.pepperprint.com,en,pepperprint peptid microarray solut servic follow us menuth stop solut antibodi cell fingerprint analysespepperprint product servicespepperchip custom peptid microarraysqu microarray uniqu creat r...,0_medic_medicin_health_healthcar
1882,Ventury Analytics,http://www.ventury-analytics.de,de,cap tabl round model venturi analyticsour consult servicesindividu supportstart upsinvestorslaw firmsw support start up everi financ phase find optim form financ support topic vest esop provid com...,-1_industri_develop_employe_design
1883,doctari,https://www.doctari.de,de,temporari work medic professionalsmenudoctari app find job manag assign record work hour digit temporari work medicin take temporari work step flexibl salari free time yourepres doctoranesthesiolo...,0_medic_medicin_health_healthcar
1884,Cashtag,https://cashtag.de/,de,cashtag hood pocket hood pocket home user busi investor hood pocket rediscov neighborhood cashtag app favorit shop place find exclus deal hood get fresh reward loyalti anywher gift hunter what go ...,2_fashion_shop_custom_brand
1885,wingcrew,https://www.wingcrew.com/,en,welcom wingcrew wingcrew guest menu guest secondari menu aviat network profession pilot look new job happili employ curious market stock present best possibl light broaden horizon let found welcom...,1_recruit_hire_employe_career
1886,eliso,https://eliso.io/,de,holist charg solut electr car eliso gmbh choos page charg solut e car holist suitabl charg solut compani custom park lot commerci residenti properti plan instal oper charg station electr car fleet...,-1_industri_develop_employe_design
1887,Shoutout.de,https://www.shoutout.de/,de,celebr video messag phone shout out,14_vr_virtual_design_ai
1888,NextCup,https://next-cup.com/,de,sustain beer pong cup nextcup search close esc search sustain beer pong cup even high qualiti reusabl cup germani nextcup enabl unforgett parti without singl use plastic wast order get free ship g...,29_wine_wineri_winemak_grapealli
1889,KlimaKarl,https://www.klimakarl.de,de,save co klimakarl team compani climat talk us toggl navig save co klimakarl team compani climat select custom imag watch video klimakarl bring climat protect officeteam colleagu week co save every...,-1_industri_develop_employe_design
1890,Back,http://backhq.com/,en,back stop shop employe need join forc personio productus casesresourcesfin truli seamless employe experienceg employe stop shop work relat matter whether onboard journey parent leav request payrol...,1_recruit_hire_employe_career
1891,Clean Energy Global,http://www.clean-energy-global.com,de,clean energi global batteri servic iot modul app energi cloud smart replac batteri search clean energi global enabl b b custom offer batteri servic white label smart energi storag intellig network...,-1_industri_develop_employe_design
1892,TRAXPAY,https://www.traxpay.com/,de,home traxpay discount possibl everi day favor condit day day simpl safe sustain home work capit manag simpl safe sustain help compani secur liquid thus financi stabil along valu chain traxpay dyna...,-1_industri_develop_employe_design
1893,HORISE,https://horise-drink.de/,de,fear internet still work web address correct process make chang come back soon,7_advertis_gmbh_brand_openem
1894,ADVITOS,https://www.advitos.com,de,advo advanc organ support servic hotlin menu advo advanc organ support singl procedur liver lung kidney acid base balanc read advo advanc organ support advo world first procedur combin multi organ...,0_medic_medicin_health_healthcar
1895,CORONA ONE,https://www.coronaone.org/,de,coronavirus lollipop test onlin quick test take home order lollipop test frequent ask questionsno item found item found item found item found would like use coronaonew look forward inquiryw receiv...,0_medic_medicin_health_healthcar
1896,Ticketspot,https://ticketspot.de/,de,ticketspot event ticket system organ artist hallo ticketspot de mon fri pm menu event ticket system organ artist event ticket system sell ticket event realli easi profit promot artist sell ticket ...,4_train_perform_platz_play
1897,Lite+Fog,http://liteandfog.com/,en,vertic farm liteandfog berlin top page liteandfogberlin ultrasound textil futur farmingbabykal textil columnw unchain suppli maxim growth potenti minim cost liteandfog cover read moreliteandfog fa...,16_planter_farm_plant_growment
1898,Veritas Entertainment,http://veritas-entertainment.gg/,no,verita entertain experi esport like never befor,14_vr_virtual_design_ai
1899,moneymeets,https://moneymeets.com/,de,home moneymeet menuin financi advic custom advisor work togeth digit everi sale channel develop custom centric advic softwar bank insur compani inform would like use product privat context visit m...,-1_industri_develop_employe_design
1900,Smart Sleep,https://smartsleep.com/,de,smartsleep offici site smartsleep onlineshop shop learn club shop cart buy addit get free ship germani shop cart empti sweatingth light duvet refresh sleepth innov smart cool blanket perfect duvet...,-1_industri_develop_employe_design
1901,effecteev,http://www.effecteev.de/,de,effecteev toggl menu reinvent feedback instant feedback feedbit everyon talk instant feedback effecteev doesnt jump train set new standard term user friendli scientif foundat guid employe apprais ...,1_recruit_hire_employe_career
1902,Magnific Games,https://www.magnificgames.com/,en,vision magnif game massiv multiplay magnif berlin base game studio dedic creat competit entertain multiplay game mobil devic join battl war allianc high competit real time pvp game player love win...,4_train_perform_platz_play
1903,Kukimi,http://www.kukimi.de,de,kukimi enjoy light delici lose weight without stress question tel monday friday p toggl navig kukimi work play video vari delici care select dish experi vegan varieti week kukimi promis lose weigh...,15_vegan_supplement_meat_dietari
1904,CoachHub,https://coachhub.io/,en,coachhub digit coach platform measur valu digit coach coachhub roi calcul discov return invest digit coach challeng industri get inspiredfind global forward think compani use coachhub learndiscov ...,4_train_perform_platz_play
1905,subitec,https://subitec.com/de,de,subitec system industri cultiv microalga well laboratori system precultur system menu partner microalga includ cyanobacteria high effici system microalga product turnkey complet system industri re...,-1_industri_develop_employe_design
1906,Influry,http://Www.influry.com,en,social media market agenc influri en scale brand social media get free strategi call us influri social media market agenc offer wide scale servic influenc content product ad instagram tiktok faceb...,-1_industri_develop_employe_design
1907,[Tool]Prep,https://tool-prep.com/,de,home tool prep com search submit cut edg prepar made easi tool prep process use univers littl program effort almost tool grind machin deliv reproduc result tool prep strausakon numroto program pro...,3_manufactur_industri_design_custom
1908,deckenpost,https://www.deckenpost.de/,de,deckenpost wash deliveri servic ride need deckenpost wash deliveri servic ride need load work maxim menu minim menu shop maxim menu minim menu feed maxim menu minim equip maxim menu minim menu dec...,20_freight_freightfind_transport_cargo
1909,TrackCode,https://trackcode.de/,de,trackcod make logist easier look easi way get start digit logist process flexibl complet solut optim trackcod integr extern driver offer custom onlin order track real time easier ever,-1_industri_develop_employe_design
1910,YFood,https://www.yfood.eu/,de,yfood conscious nutrit alway everywher yfood en choos yfood store countri find varieti like best drink everyth delici flavor bag meal filler mix yes vegan delici readi drink flavor everyth wholeso...,15_vegan_supplement_meat_dietari
1911,Finanzfluss,https://www.finanzfluss.de/,de,financi flow take financ handstool guideswissenunderstand financescomparecompar productscalculatorcalcul financesaddit contentknowledgebecom financi self deciderlearn handl financ secur make provi...,8_invest_etf_portfolio_investor
1912,Salestext,https://www.salestext.de,de,salestext text generat softwar sale text mous click choos page profession sale text onlin project step previous knowledg copywrit requir first class sale text without previous knowledg salestext o...,5_marketplac_retail_salesforc_market
1913,Nordmark Pharma,http://nordmark-pharma.de/,de,home nordmark pharma gmbh formul clear vision nordmark futur determin allow us invest specif skill success focus area dr j rn tonn ceo manag director qualiti product servic materi high avail mix i...,0_medic_medicin_health_healthcar
1914,canX,https://canx.gmbh,de,welcom canx gmbh fair creativ decentr content platform welcom search welcom welcom welcom firm believ creativ fair belong togeth simpl registr simpl oper platform matter cours canx canx implement ...,7_advertis_gmbh_brand_openem
1915,Forto,https://forto.com/de/,de,logist forward forto languag switcher suppli chain compani constant evolv logist abl keep switch logist servic visionari technolog goe beyond pure freight forward servic thus secur futur suppli ch...,-1_industri_develop_employe_design
1916,Webmag,https://webmag.io,de,webmag platform digit corpor communic industri applic digit communic made simpl webmag everyon compani easili creat digit content without program design knowledg alway brand compliant simpli creat...,-1_industri_develop_employe_design
1917,tasting.de,https://www.tasting.de/,de,tast de tast leav shop cart empti subtot everi order plant tree help organ ecolog shop basket immers tast world want find tast find uniqu tast curious lover finest wine find gift give away tasti s...,29_wine_wineri_winemak_grapealli
1918,Exakt Health,http://exakthealth.com/,en,sport injuri treatment app exakt health app exact health recov sooner run injuriesinjuri rehab prevent personalis treatment plan start nowstart nowdaili exercis injuri high qualiti videosapp base ...,0_medic_medicin_health_healthcar
1919,Prinz Sportlich,http://prinz-sportlich.de,de,sneaker street sportswear deal prinz sportlich de box iconbox iconsearch iconsearch iconbox iconbox iconnik dunk low revers pandabodylab creatin kgfor instead convers star liftfrom instead shirt p...,2_fashion_shop_custom_brand
1920,myFash!,https://www.myfash.com/,de,contest fashionista month myfash top pageanchor regist particip freeregist contestannounc winner particip regist contest particip freedownload myfash download app creat myfash accountupload look e...,2_fashion_shop_custom_brand
